grupedad	codmuer	critred1011
POSNEONATAL	Y478	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y479	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y480	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y481	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y482	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y483	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y484	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y485	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y490	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y491	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y492	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y493	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y494	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y495	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y496	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y497	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y498	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y499	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y500	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y501	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y502	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y508	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y509	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y510	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y511	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y512	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y513	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y514	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y515	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y516	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y517	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y518	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y519	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y520	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y521	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y522	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y523	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y524	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y525	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y526	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y527	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y528	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y529	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y530	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y531	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y532	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y533	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y534	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y535	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y536	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y537	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y538	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y539	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y540	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y541	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y542	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y543	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y544	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y545	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y546	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y547	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y548	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y549	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y550	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y551	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y552	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y553	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y554	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y555	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y556	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y557	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y560	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y561	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y562	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y563	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y564	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y565	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y566	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y567	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y568	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y569	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y570	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y571	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y572	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y573	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y574	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y575	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y576	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y577	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y578	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y579	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y580	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y581	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y582	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y583	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y584	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y585	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y586	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y588	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y589	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y590	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y591	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y592	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y593	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y598	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y599	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y600	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y601	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y602	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y603	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y604	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y605	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y606	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y607	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y608	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y609	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y610	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y611	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y612	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y613	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y614	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y615	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y616	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y617	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y618	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y619	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y620	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y621	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y622	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y623	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y624	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y625	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y626	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y628	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y629	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y630	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y631	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y632	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y633	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y634	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y635	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y636	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y638	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y639	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y640	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y641	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y648	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y649	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y650	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y651	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y652	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y653	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y654	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y655	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y658	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y66X	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y69X	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y700	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y701	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y702	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y703	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y708	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y710	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y711	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y712	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y713	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y718	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y720	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y721	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y722	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y723	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y728	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y730	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y731	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y732	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y733	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y738	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y740	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y741	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y742	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y743	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y748	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y750	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y751	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y752	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y753	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y758	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y760	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y761	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y762	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y763	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y768	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y770	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y771	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y772	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y773	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y778	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y780	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y781	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y782	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y783	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y788	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y790	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y791	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y792	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y793	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y798	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y800	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y801	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y802	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y803	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y808	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y810	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y811	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y820	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y821	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y822	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y823	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y828	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y830	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y831	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y832	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y833	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y834	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y835	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y836	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y838	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y839	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y840	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y841	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y842	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y843	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y844	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y845	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y846	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y847	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y848	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y849	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y812	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y813	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	Y818	REDUCIBLE POR PREVENCION Y TRATAMIENTO
POSNEONATAL	V251	OTRAS REDUCIBLES
POSNEONATAL	V010	OTRAS REDUCIBLES
POSNEONATAL	V011	OTRAS REDUCIBLES
POSNEONATAL	V019	OTRAS REDUCIBLES
POSNEONATAL	V020	OTRAS REDUCIBLES
POSNEONATAL	V021	OTRAS REDUCIBLES
POSNEONATAL	V029	OTRAS REDUCIBLES
POSNEONATAL	V030	OTRAS REDUCIBLES
POSNEONATAL	V031	OTRAS REDUCIBLES
POSNEONATAL	V039	OTRAS REDUCIBLES
POSNEONATAL	V040	OTRAS REDUCIBLES
POSNEONATAL	V041	OTRAS REDUCIBLES
POSNEONATAL	V049	OTRAS REDUCIBLES
POSNEONATAL	V050	OTRAS REDUCIBLES
POSNEONATAL	V051	OTRAS REDUCIBLES
POSNEONATAL	V059	OTRAS REDUCIBLES
POSNEONATAL	V060	OTRAS REDUCIBLES
POSNEONATAL	V061	OTRAS REDUCIBLES
POSNEONATAL	V069	OTRAS REDUCIBLES
POSNEONATAL	V090	OTRAS REDUCIBLES
POSNEONATAL	V091	OTRAS REDUCIBLES
POSNEONATAL	V092	OTRAS REDUCIBLES
POSNEONATAL	V093	OTRAS REDUCIBLES
POSNEONATAL	V099	OTRAS REDUCIBLES
POSNEONATAL	V100	OTRAS REDUCIBLES
POSNEONATAL	V101	OTRAS REDUCIBLES
POSNEONATAL	V102	OTRAS REDUCIBLES
POSNEONATAL	V103	OTRAS REDUCIBLES
POSNEONATAL	V104	OTRAS REDUCIBLES
POSNEONATAL	V105	OTRAS REDUCIBLES
POSNEONATAL	V109	OTRAS REDUCIBLES
POSNEONATAL	V110	OTRAS REDUCIBLES
POSNEONATAL	V111	OTRAS REDUCIBLES
POSNEONATAL	V112	OTRAS REDUCIBLES
POSNEONATAL	V113	OTRAS REDUCIBLES
POSNEONATAL	V114	OTRAS REDUCIBLES
POSNEONATAL	V115	OTRAS REDUCIBLES
POSNEONATAL	V119	OTRAS REDUCIBLES
POSNEONATAL	V120	OTRAS REDUCIBLES
POSNEONATAL	V121	OTRAS REDUCIBLES
POSNEONATAL	V122	OTRAS REDUCIBLES
POSNEONATAL	V123	OTRAS REDUCIBLES
POSNEONATAL	V124	OTRAS REDUCIBLES
POSNEONATAL	V125	OTRAS REDUCIBLES
POSNEONATAL	V129	OTRAS REDUCIBLES
POSNEONATAL	V134	OTRAS REDUCIBLES
POSNEONATAL	V135	OTRAS REDUCIBLES
POSNEONATAL	V139	OTRAS REDUCIBLES
POSNEONATAL	V140	OTRAS REDUCIBLES
POSNEONATAL	V141	OTRAS REDUCIBLES
POSNEONATAL	V142	OTRAS REDUCIBLES
POSNEONATAL	V143	OTRAS REDUCIBLES
POSNEONATAL	V144	OTRAS REDUCIBLES
POSNEONATAL	V145	OTRAS REDUCIBLES
POSNEONATAL	V149	OTRAS REDUCIBLES
POSNEONATAL	V150	OTRAS REDUCIBLES
POSNEONATAL	V151	OTRAS REDUCIBLES
POSNEONATAL	V152	OTRAS REDUCIBLES
POSNEONATAL	V153	OTRAS REDUCIBLES
POSNEONATAL	V154	OTRAS REDUCIBLES
POSNEONATAL	V155	OTRAS REDUCIBLES
POSNEONATAL	V159	OTRAS REDUCIBLES
POSNEONATAL	V160	OTRAS REDUCIBLES
POSNEONATAL	V161	OTRAS REDUCIBLES
POSNEONATAL	V162	OTRAS REDUCIBLES
POSNEONATAL	V163	OTRAS REDUCIBLES
POSNEONATAL	V164	OTRAS REDUCIBLES
POSNEONATAL	V165	OTRAS REDUCIBLES
POSNEONATAL	V169	OTRAS REDUCIBLES
POSNEONATAL	V170	OTRAS REDUCIBLES
POSNEONATAL	V171	OTRAS REDUCIBLES
POSNEONATAL	V172	OTRAS REDUCIBLES
POSNEONATAL	V173	OTRAS REDUCIBLES
POSNEONATAL	V174	OTRAS REDUCIBLES
POSNEONATAL	V175	OTRAS REDUCIBLES
POSNEONATAL	V179	OTRAS REDUCIBLES
POSNEONATAL	V180	OTRAS REDUCIBLES
POSNEONATAL	V181	OTRAS REDUCIBLES
POSNEONATAL	V182	OTRAS REDUCIBLES
POSNEONATAL	V183	OTRAS REDUCIBLES
POSNEONATAL	V184	OTRAS REDUCIBLES
POSNEONATAL	V185	OTRAS REDUCIBLES
POSNEONATAL	V189	OTRAS REDUCIBLES
POSNEONATAL	V190	OTRAS REDUCIBLES
POSNEONATAL	V191	OTRAS REDUCIBLES
POSNEONATAL	V192	OTRAS REDUCIBLES
POSNEONATAL	V193	OTRAS REDUCIBLES
POSNEONATAL	V194	OTRAS REDUCIBLES
POSNEONATAL	V195	OTRAS REDUCIBLES
POSNEONATAL	V196	OTRAS REDUCIBLES
POSNEONATAL	V199	OTRAS REDUCIBLES
POSNEONATAL	V200	OTRAS REDUCIBLES
POSNEONATAL	V201	OTRAS REDUCIBLES
POSNEONATAL	V202	OTRAS REDUCIBLES
POSNEONATAL	V203	OTRAS REDUCIBLES
POSNEONATAL	V204	OTRAS REDUCIBLES
POSNEONATAL	V205	OTRAS REDUCIBLES
POSNEONATAL	V209	OTRAS REDUCIBLES
POSNEONATAL	V210	OTRAS REDUCIBLES
POSNEONATAL	V211	OTRAS REDUCIBLES
POSNEONATAL	V212	OTRAS REDUCIBLES
POSNEONATAL	V213	OTRAS REDUCIBLES
POSNEONATAL	V214	OTRAS REDUCIBLES
POSNEONATAL	V215	OTRAS REDUCIBLES
POSNEONATAL	V219	OTRAS REDUCIBLES
POSNEONATAL	V220	OTRAS REDUCIBLES
POSNEONATAL	V221	OTRAS REDUCIBLES
POSNEONATAL	V222	OTRAS REDUCIBLES
POSNEONATAL	V223	OTRAS REDUCIBLES
POSNEONATAL	V224	OTRAS REDUCIBLES
POSNEONATAL	V225	OTRAS REDUCIBLES
POSNEONATAL	V229	OTRAS REDUCIBLES
POSNEONATAL	V230	OTRAS REDUCIBLES
POSNEONATAL	V231	OTRAS REDUCIBLES
POSNEONATAL	V232	OTRAS REDUCIBLES
POSNEONATAL	V233	OTRAS REDUCIBLES
POSNEONATAL	V234	OTRAS REDUCIBLES
POSNEONATAL	V235	OTRAS REDUCIBLES
POSNEONATAL	V239	OTRAS REDUCIBLES
POSNEONATAL	V240	OTRAS REDUCIBLES
POSNEONATAL	V241	OTRAS REDUCIBLES
POSNEONATAL	V242	OTRAS REDUCIBLES
POSNEONATAL	V243	OTRAS REDUCIBLES
POSNEONATAL	V244	OTRAS REDUCIBLES
POSNEONATAL	V250	OTRAS REDUCIBLES
POSNEONATAL	V252	OTRAS REDUCIBLES
POSNEONATAL	V253	OTRAS REDUCIBLES
POSNEONATAL	V254	OTRAS REDUCIBLES
POSNEONATAL	V255	OTRAS REDUCIBLES
POSNEONATAL	V259	OTRAS REDUCIBLES
POSNEONATAL	V260	OTRAS REDUCIBLES
POSNEONATAL	V264	OTRAS REDUCIBLES
POSNEONATAL	V265	OTRAS REDUCIBLES
POSNEONATAL	V269	OTRAS REDUCIBLES
POSNEONATAL	V270	OTRAS REDUCIBLES
POSNEONATAL	V271	OTRAS REDUCIBLES
POSNEONATAL	V272	OTRAS REDUCIBLES
POSNEONATAL	V273	OTRAS REDUCIBLES
POSNEONATAL	V274	OTRAS REDUCIBLES
POSNEONATAL	V275	OTRAS REDUCIBLES
POSNEONATAL	V279	OTRAS REDUCIBLES
POSNEONATAL	V280	OTRAS REDUCIBLES
POSNEONATAL	V281	OTRAS REDUCIBLES
POSNEONATAL	V282	OTRAS REDUCIBLES
POSNEONATAL	V283	OTRAS REDUCIBLES
POSNEONATAL	V284	OTRAS REDUCIBLES
POSNEONATAL	V285	OTRAS REDUCIBLES
POSNEONATAL	V289	OTRAS REDUCIBLES
POSNEONATAL	V290	OTRAS REDUCIBLES
POSNEONATAL	V291	OTRAS REDUCIBLES
POSNEONATAL	V292	OTRAS REDUCIBLES
POSNEONATAL	V293	OTRAS REDUCIBLES
POSNEONATAL	V294	OTRAS REDUCIBLES
POSNEONATAL	V295	OTRAS REDUCIBLES
POSNEONATAL	V296	OTRAS REDUCIBLES
POSNEONATAL	V298	OTRAS REDUCIBLES
POSNEONATAL	V299	OTRAS REDUCIBLES
